,Date,State,Station,Station No.,latitude,longitude,Min Temp(°C),Max Temp(°C),Rain(mm),Max Wind Dir,Max Wind Spd(km/h)
4901,2019-07-21,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,10.3,23.1,0.0,N,33.0
4902,2019-07-22,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,10.7,23.6,0.0,NE,30.0
4903,2019-07-23,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,12.6,25.8,0.0,NNE,30.0
4904,2019-07-24,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,10.2,26.2,0.0,W,33.0
4905,2019-07-25,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,12.2,22.7,0.0,SE,48.0
4906,2019-07-26,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,12.7,22.5,0.0,N,26.0
4907,2019-07-27,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,13.2,24.8,0.0,W,31.0
4908,2019-07-28,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,13.0,23.2,0.0,SE,35.0
4909,2019-07-29,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,13.1,21.6,0.0,ENE,26.0
4910,2019-07-30,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,12.5,21.9,0.0,SSE,50.0
4911,2019-07-31,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,13.4,21.8,0.0,SSE,50.0
4912,2019-06-01,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,10.8,23.8,0.0,SE,48.0
4913,2019-06-02,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.2,22.6,0.4,S,37.0
4914,2019-06-03,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.8,22.1,3.4,WNW,41.0
4915,2019-06-04,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,10.7,18.6,0.2,NW,54.0
4916,2019-06-05,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,11.0,21.5,0.0,S,52.0
4917,2019-06-06,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,11.4,22.7,0.0,S,37.0
4918,2019-06-07,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,13.3,21.6,0.0,SSE,56.0
4919,2019-06-08,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.1,19.6,1.2,SSE,31.0
4920,2019-06-09,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.6,22.2,1.8,SE,28.0
4921,2019-06-10,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.4,24.1,0.0,NNE,31.0
4922,2019-06-11,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,12.9,24.8,0.0,SE,37.0
4923,2019-06-12,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.0,24.1,0.0,SSE,19.0
4924,2019-06-13,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.4,23.1,0.0,NW,33.0
4925,2019-06-14,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.3,25.8,0.0,SE,28.0
4926,2019-06-15,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,16.4,23.6,0.0,ESE,20.0
4927,2019-06-16,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,17.0,21.0,0.0,N,35.0
4928,2019-06-17,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.8,22.1,3.8,WNW,31.0
4929,2019-06-18,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,11.1,22.7,0.0,SE,26.0
4930,2019-06-19,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,12.9,22.8,0.0,SE,48.0
4931,2019-06-20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.8,21.2,0.0,S,44.0
4932,2019-06-21,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,16.1,21.9,0.0,SSE,44.0
4933,2019-06-22,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,12.6,20.4,0.0,S,44.0
4934,2019-06-23,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,11.0,21.1,0.0,SSE,52.0
4935,2019-06-24,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,11.0,19.8,0.0,S,52.0
4936,2019-06-25,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,13.3,19.3,21.6,SE,70.0
4937,2019-06-26,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.5,19.8,40.2,ESE,57.0
4938,2019-06-27,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.7,21.5,2.2,SE,59.0
4939,2019-06-28,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.0,21.6,13.6,SE,57.0
4940,2019-06-29,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.9,22.2,3.6,E,50.0
4941,2019-06-30,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.5,22.2,8.2,SW,19.0
4942,2019-05-01,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,19.4,26.6,2.2,ESE,48.0
4943,2019-05-02,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,20.3,26.2,4.6,E,39.0
4944,2019-05-03,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,19.1,24.6,0.8,NNE,30.0
4945,2019-05-04,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,20.9,23.9,0.0,WNW,35.0
4946,2019-05-05,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.2,24.5,5.8,SE,30.0
4947,2019-05-06,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,13.7,24.3,0.0,SSE,26.0
4948,2019-05-07,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.3,25.6,0.0,NW,26.0
4949,2019-05-08,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,13.9,27.0,0.0,NW,41.0
4950,2019-05-09,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,13.9,25.0,0.0,ENE,26.0
4951,2019-05-10,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,17.1,27.0,0.0,NW,46.0
4952,2019-05-11,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,12.7,23.0,0.0,W,50.0
4953,2019-05-12,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,11.2,24.7,0.0,S,50.0
4954,2019-05-13,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,17.2,24.9,1.2,SE,57.0
4955,2019-05-14,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,17.1,24.6,1.8,SE,46.0
4956,2019-05-15,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,17.7,24.7,1.8,SE,56.0
4957,2019-05-16,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,17.4,24.7,0.0,SE,52.0
4958,2019-05-17,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,17.2,24.2,9.2,SSE,41.0
4959,2019-05-18,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,17.0,23.8,1.8,SE,44.0
4960,2019-05-19,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,16.7,24.3,3.0,SSE,48.0
4961,2019-05-20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,17.2,21.3,10.8,SE,43.0
4962,2019-05-21,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,17.6,24.5,10.2,SSE,33.0
4963,2019-05-22,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.8,25.1,0.0,SE,39.0
4964,2019-05-23,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,16.0,24.8,0.0,SSE,39.0
4965,2019-05-24,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.2,24.0,0.0,SSE,33.0
4966,2019-05-25,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.5,23.7,0.0,ESE,19.0
4967,2019-05-26,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,16.8,26.4,0.0,NW,28.0
4968,2019-05-27,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.9,26.8,0.0,NW,50.0
4969,2019-05-28,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,10.3,22.3,0.0,W,30.0
4970,2019-05-29,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,10.9,22.9,0.0,WNW,44.0
4971,2019-05-30,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,9.3,22.7,0.0,WNW,33.0
4972,2019-05-31,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,8.2,20.2,0.0,W,22.0
4973,2020-06-01,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,9.3,14.4,11.8,WSW,61.0
4974,2020-06-02,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,9.7,16.5,0.4,WSW,37.0
4975,2020-06-03,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.8,15.6,0.0,SE,24.0
4976,2020-06-04,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,4.6,16.8,0.0,NNE,20.0
4977,2020-06-05,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,3.4,16.0,0.0,WSW,17.0
4978,2020-06-06,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,5.6,15.1,0.0,W,24.0
4979,2020-06-07,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,5.3,13.2,0.0,SSE,26.0
4980,2020-06-08,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,1.5,14.4,0.0,NNE,17.0
4981,2020-06-09,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,1.8,15.6,0.0,N,22.0
4982,2020-06-10,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,1.2,15.4,0.0,W,15.0
4983,2020-06-11,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,1.4,17.5,0.0,NNW,19.0
4984,2020-06-12,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,4.3,20.3,0.0,N,33.0
4985,2020-06-13,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,12.2,14.9,0.0,N,41.0
4986,2020-06-14,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,8.6,14.7,0.0,NNW,31.0
4987,2020-06-15,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,9.9,18.1,0.0,NW,41.0
4988,2020-06-16,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,12.5,16.5,2.4,WNW,26.0
4989,2020-06-17,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,9.6,16.9,3.4,N,19.0
4990,2020-06-18,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.0,19.1,0.0,NNE,39.0
4991,2020-06-19,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,12.6,16.7,0.0,NNE,31.0
4992,2020-06-20,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,9.8,14.8,3.2,W,50.0
4993,2020-06-21,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,10.1,14.4,15.8,WSW,41.0
4994,2020-06-22,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,9.2,14.1,13.2,WSW,43.0
4995,2020-06-23,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,10.8,13.5,10.2,WSW,24.0
4999,2020-05-01,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,10.2,16.9,6.6,WSW,57.0
5000,2020-05-02,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,12.8,17.3,5.0,WSW,43.0
5001,2020-05-03,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,9.4,15.5,0.2,WSW,20.0
5002,2020-05-04,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,9.3,18.5,0.0,W,20.0
5003,2020-05-05,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,7.8,20.1,0.0,N,24.0
5004,2020-05-06,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,10.2,20.7,0.0,N,39.0
5005,2020-05-07,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,15.8,21.4,0.0,WNW,46.0
5006,2020-05-08,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,12.4,19.1,0.2,W,48.0
5007,2020-05-09,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,9.6,15.8,17.2,WNW,57.0
5008,2020-05-10,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,7.6,16.7,0.4,WSW,20.0
5009,2020-05-11,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,5.9,17.8,0.2,NNW,20.0
5010,2020-05-12,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,8.3,19.2,0.2,NNW,31.0
5011,2020-05-13,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,7.6,15.0,0.4,S,28.0
5012,2020-05-14,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,9.7,15.5,0.0,ESE,20.0
5013,2020-05-15,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,4.7,16.8,0.0,NNE,24.0
5014,2020-05-16,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,3.5,19.0,0.0,N,19.0
5015,2020-05-17,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,4.8,20.9,0.0,N,20.0
5016,2020-05-18,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,8.9,22.3,0.0,N,33.0
5017,2020-05-19,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.2,22.5,0.0,WSW,50.0
5018,2020-05-20,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.6,15.0,4.6,NW,44.0
5019,2020-05-21,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,5.6,14.3,9.2,WSW,26.0
5020,2020-05-22,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,9.6,14.9,3.0,SW,26.0
5021,2020-05-23,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,10.2,16.5,3.4,S,30.0
5022,2020-05-24,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,10.8,14.0,0.0,SSE,28.0
5023,2020-05-25,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,5.8,14.8,0.0,E,24.0
5024,2020-05-26,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,7.0,16.8,0.0,N,35.0
5025,2020-05-27,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,10.9,17.7,0.0,NW,26.0
5026,2020-05-28,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,10.4,17.7,0.2,WNW,24.0
5027,2020-05-29,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,5.2,19.8,0.0,NNW,30.0
5028,2020-05-30,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,10.2,19.9,0.2,NNW,52.0
5029,2020-05-31,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,10.1,14.9,2.4,WNW,61.0
5030,2020-04-01,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,15.6,22.6,0.0,E,31.0
5031,2020-04-02,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.4,25.6,0.0,WSW,20.0
5032,2020-04-03,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,13.6,25.7,0.2,W,54.0
5033,2020-04-04,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,12.8,18.6,20.8,W,50.0
5034,2020-04-05,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,13.2,20.5,1.8,WSW,39.0
5035,2020-04-06,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.2,21.4,3.0,WSW,24.0
5036,2020-04-07,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,14.2,20.9,0.0,SSE,22.0
5037,2020-04-08,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,12.4,20.6,0.0,ESE,24.0
5038,2020-04-09,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,10.1,21.6,0.0,W,24.0
5039,2020-04-10,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.5,23.2,0.0,WNW,30.0
5040,2020-04-11,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,15.1,20.0,0.0,WSW,37.0
5041,2020-04-12,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,10.3,19.3,0.0,W,26.0
5042,2020-04-13,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,7.8,24.3,0.0,NW,24.0
5043,2020-04-14,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.4,29.4,0.0,W,17.0
5044,2020-04-15,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,15.1,28.8,0.0,NW,31.0
5045,2020-04-16,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,15.7,20.8,0.0,WSW,35.0
5046,2020-04-17,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,14.1,20.1,0.0,WSW,30.0
5047,2020-04-18,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,12.5,19.4,1.6,WSW,20.0
5048,2020-04-19,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,9.7,22.2,3.0,N,37.0
5049,2020-04-20,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,14.2,19.9,0.2,W,37.0
5050,2020-04-21,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.3,24.3,0.0,WNW,37.0
5051,2020-04-22,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,12.1,23.6,0.0,NW,24.0
5052,2020-04-23,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,12.4,20.1,0.0,NE,28.0
5053,2020-04-24,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,12.9,21.7,9.4,WNW,24.0
5054,2020-04-25,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,12.7,24.3,0.2,W,35.0
5055,2020-04-26,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,15.9,20.0,27.6,WSW,30.0
5056,2020-04-27,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.0,20.5,0.2,ENE,17.0
5057,2020-04-28,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,12.6,20.8,0.0,NNW,31.0
5058,2020-04-29,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.8,16.9,15.0,WSW,35.0
5059,2020-04-30,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,8.7,14.7,11.2,W,54.0
5060,2020-03-01,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,16.2,30.0,0.0,W,31.0
5061,2020-03-02,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,14.2,21.7,2.2,SE,43.0
5062,2020-03-03,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,13.1,20.3,0.2,SE,41.0
5063,2020-03-04,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,13.8,26.0,1.6,ESE,30.0
5064,2020-03-05,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,14.4,21.8,0.0,W,31.0
5065,2020-03-06,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,15.5,24.0,0.0,WSW,33.0
5066,2020-03-07,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,13.8,25.7,0.0,ESE,39.0
5067,2020-03-08,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,14.6,25.8,0.0,S,31.0
5068,2020-03-09,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,15.6,25.5,0.0,E,35.0
5069,2020-03-10,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,15.9,30.2,0.0,WSW,26.0
5070,2020-03-11,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,16.4,33.8,0.0,WSW,30.0
5071,2020-03-12,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,22.3,33.3,0.0,E,31.0
5072,2020-03-13,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,19.6,22.5,0.0,SE,50.0
5073,2020-03-14,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.8,20.9,0.0,ESE,44.0
5074,2020-03-15,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.8,23.8,0.0,ESE,28.0
5075,2020-03-16,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,13.7,29.3,0.0,N,28.0
5076,2020-03-17,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,19.6,33.6,0.0,N,35.0
5077,2020-03-18,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,19.6,35.0,0.0,W,31.0
5078,2020-03-19,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,25.1,32.9,0.0,NW,35.0
5079,2020-03-20,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,17.3,22.9,0.0,WSW,31.0
5080,2020-03-21,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.6,23.5,0.0,WSW,30.0
5081,2020-03-22,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,14.1,22.5,0.0,S,31.0
5082,2020-03-23,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,12.7,23.3,0.0,SE,46.0
5083,2020-03-24,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,14.1,19.8,0.0,ESE,37.0
5084,2020-03-25,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,13.1,21.6,0.0,SE,35.0
5085,2020-03-26,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.3,24.0,0.0,ESE,26.0
5086,2020-03-27,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,10.4,28.5,0.0,WSW,26.0
5087,2020-03-28,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.8,31.7,0.0,W,28.0
5088,2020-03-29,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,16.7,24.8,0.4,WSW,30.0
5089,2020-03-30,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,16.0,23.3,0.2,WSW,30.0
5090,2020-03-31,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,12.7,24.1,0.0,ESE,28.0
5091,2020-02-01,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,21.8,22.4,36.0,N,24.0
5092,2020-02-02,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,16.3,23.7,5.4,SW,35.0
5093,2020-02-03,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,15.9,21.8,0.0,SSE,35.0
5094,2020-02-04,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,13.4,24.7,0.0,ESE,43.0
5095,2020-02-05,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,12.8,27.3,0.0,SE,28.0
5096,2020-02-06,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,14.7,31.8,0.0,ENE,33.0
5097,2020-02-07,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,19.1,29.0,1.8,E,35.0
5098,2020-02-08,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,22.5,33.0,0.0,SSE,31.0
5099,2020-02-09,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,22.9,31.8,0.0,SE,39.0
5100,2020-02-10,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,20.1,31.0,0.0,WSW,37.0
5101,2020-02-11,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,18.3,28.6,0.0,WSW,41.0
5102,2020-02-12,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,18.0,24.9,0.0,SSE,33.0
5103,2020-02-13,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,17.7,30.4,0.0,WSW,30.0
5104,2020-02-14,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,19.5,23.8,0.0,WSW,33.0
5105,2020-02-15,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,17.4,22.5,0.0,SSE,31.0
5106,2020-02-16,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,13.6,26.5,0.0,S,26.0
5107,2020-02-17,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,13.9,30.6,0.0,W,20.0
5108,2020-02-18,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,17.9,23.2,0.0,WSW,48.0
5109,2020-02-19,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,15.1,22.8,0.4,S,31.0
5110,2020-02-20,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.9,22.5,0.0,SSE,33.0
5111,2020-02-21,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,13.1,24.1,0.0,S,35.0
5112,2020-02-22,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,13.5,27.4,0.0,WSW,30.0
5113,2020-02-23,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,13.7,32.9,0.0,W,24.0
5114,2020-02-24,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,20.9,34.7,0.0,W,28.0
5115,2020-02-25,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,17.2,28.4,0.0,WSW,35.0
5116,2020-02-26,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,17.2,23.8,0.0,WSW,33.0
5117,2020-02-27,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.9,21.3,0.0,WSW,33.0
5118,2020-02-28,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,15.6,23.9,0.8,WSW,35.0
5119,2020-02-29,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,12.8,28.4,0.0,W,20.0
5120,2020-01-01,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,13.0,27.0,0.0,W,31.0
5121,2020-01-02,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,14.1,32.8,0.0,E,30.0
5122,2020-01-03,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,22.1,42.1,0.0,N,39.0
5123,2020-01-04,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,19.9,24.4,0.0,SSE,41.0
5124,2020-01-05,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,11.8,18.9,3.2,S,35.0
5125,2020-01-06,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,13.3,27.6,0.8,W,28.0
5126,2020-01-07,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,16.2,32.7,0.2,ESE,41.0
5127,2020-01-08,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,22.1,36.6,0.0,ESE,35.0
5128,2020-01-09,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,23.9,42.8,0.0,ENE,33.0
5129,2020-01-10,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,23.2,23.3,0.0,WSW,33.0
5130,2020-01-11,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,13.6,24.7,1.8,SSE,39.0
5131,2020-01-12,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,14.2,31.2,0.0,SW,28.0
5132,2020-01-13,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,16.4,34.8,0.0,W,31.0
5133,2020-01-14,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,19.7,35.4,0.0,WSW,26.0
5134,2020-01-15,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,18.3,28.6,0.0,W,43.0
5135,2020-01-16,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,16.4,23.6,0.0,SE,43.0
5136,2020-01-17,SA,Adelaide (Kent Town) ,23090,-34.9211,138.6216,12.7,24.0,0.0,SE,41.0
