Date,State,Station,Station No.,Min Temp(°C),Max Temp(°C),Rain(mm),Max Wind Dir,Max Wind Spd(km/h)
3/10/19,QLD,Gold Coast Seaway ,40764,13.2,23.9,0,NNE,35
4/10/19,QLD,Gold Coast Seaway ,40764,14.3,25.7,0,NNE,41
5/10/19,QLD,Gold Coast Seaway ,40764,14.7,25.1,0,SSE,70
6/10/19,QLD,Gold Coast Seaway ,40764,15.9,24.4,0,NE,31
7/10/19,QLD,Gold Coast Seaway ,40764,18.9,26.3,0,NNE,41
8/10/19,QLD,Gold Coast Seaway ,40764,19.4,28.9,0,SE,59
9/10/19,QLD,Gold Coast Seaway ,40764,17.9,23,0,SSE,59
10/10/19,QLD,Gold Coast Seaway ,40764,15.5,22.3,0,SE,48
11/10/19,QLD,Gold Coast Seaway ,40764,14.3,22.2,0,S,37
12/10/19,QLD,Gold Coast Seaway ,40764,13.5,20.3,12.2,N,46
13/10/19,QLD,Gold Coast Seaway ,40764,12.5,23.9,12.6,SE,54
14/10/19,QLD,Gold Coast Seaway ,40764,14.3,24,0,NNE,31
15/10/19,QLD,Gold Coast Seaway ,40764,17.5,26.1,0,N,37
16/10/19,QLD,Gold Coast Seaway ,40764,18,27.8,0,NNE,46
17/10/19,QLD,Gold Coast Seaway ,40764,20.6,28.2,0,N,54
18/10/19,QLD,Gold Coast Seaway ,40764,18.5,25.7,,SSE,57
19/10/19,QLD,Gold Coast Seaway ,40764,17.8,24.9,,N,31
20/10/19,QLD,Gold Coast Seaway ,40764,16.1,25,,SSE,67
21/10/19,QLD,Gold Coast Seaway ,40764,17.6,24.9,,SE,44
22/10/19,QLD,Gold Coast Seaway ,40764,16.2,24.3,,ESE,33
23/10/19,QLD,Gold Coast Seaway ,40764,15.5,25.1,,ESE,26
24/10/19,QLD,Gold Coast Seaway ,40764,15.6,26.5,,NE,39
25/10/19,QLD,Gold Coast Seaway ,40764,15.8,26.8,,NNE,39
26/10/19,QLD,Gold Coast Seaway ,40764,18,26.7,,NNE,50
27/10/19,QLD,Gold Coast Seaway ,40764,19,25.4,,SE,48
28/10/19,QLD,Gold Coast Seaway ,40764,18.7,25.1,,SE,48
29/10/19,QLD,Gold Coast Seaway ,40764,19.3,25,,SE,41
30/10/19,QLD,Gold Coast Seaway ,40764,17.4,25.7,,NNE,30
31/10/19,QLD,Gold Coast Seaway ,40764,16.1,25.2,,NE,26
1/9/19,QLD,Gold Coast Seaway ,40764,10.6,22,0,SE,33
2/9/19,QLD,Gold Coast Seaway ,40764,12.3,24.5,0,WNW,30
3/9/19,QLD,Gold Coast Seaway ,40764,12.5,,0,,
4/9/19,QLD,Gold Coast Seaway ,40764,12.5,29.3,,ESE,37
5/9/19,QLD,Gold Coast Seaway ,40764,11,25.6,0,NNE,28
6/9/19,QLD,Gold Coast Seaway ,40764,12.7,26,0,N,50
7/9/19,QLD,Gold Coast Seaway ,40764,17.3,26.5,0,WNW,56
8/9/19,QLD,Gold Coast Seaway ,40764,13.1,26.9,0,W,48
9/9/19,QLD,Gold Coast Seaway ,40764,14.5,24.4,0,W,52
10/9/19,QLD,Gold Coast Seaway ,40764,10.7,21.8,0,SSE,69
11/9/19,QLD,Gold Coast Seaway ,40764,13.8,22.2,0,SSE,56
12/9/19,QLD,Gold Coast Seaway ,40764,11.6,21.8,0,NNE,31
13/9/19,QLD,Gold Coast Seaway ,40764,11.8,29.2,0,SE,59
14/9/19,QLD,Gold Coast Seaway ,40764,12.2,29.7,0,SSE,54
15/9/19,QLD,Gold Coast Seaway ,40764,13.3,22.5,0,SSE,31
16/9/19,QLD,Gold Coast Seaway ,40764,12.7,25.1,0,N,46
17/9/19,QLD,Gold Coast Seaway ,40764,15.8,24.1,0,ENE,50
18/9/19,QLD,Gold Coast Seaway ,40764,14.9,22.7,6.8,WNW,30
19/9/19,QLD,Gold Coast Seaway ,40764,13.6,23.3,0,E,31
20/9/19,QLD,Gold Coast Seaway ,40764,14,23.6,0,ESE,31
21/9/19,QLD,Gold Coast Seaway ,40764,17.9,24.3,0,NNE,35
22/9/19,QLD,Gold Coast Seaway ,40764,18.6,26.5,0,N,35
23/9/19,QLD,Gold Coast Seaway ,40764,18.1,27.6,0,SSE,44
24/9/19,QLD,Gold Coast Seaway ,40764,16.7,23.2,0,SSE,44
25/9/19,QLD,Gold Coast Seaway ,40764,15.8,23.8,0,NE,26
26/9/19,QLD,Gold Coast Seaway ,40764,19.1,24.9,0,NNE,39
27/9/19,QLD,Gold Coast Seaway ,40764,16.9,24.7,2.2,N,44
28/9/19,QLD,Gold Coast Seaway ,40764,19,28.7,0,SSE,48
29/9/19,QLD,Gold Coast Seaway ,40764,16.1,23.3,0,SSE,44
30/9/19,QLD,Gold Coast Seaway ,40764,17.1,24.6,0,SE,48
1/8/19,QLD,Gold Coast Seaway ,40764,13.8,21.5,0,SSE,43
2/8/19,QLD,Gold Coast Seaway ,40764,12.6,22.1,0,SSE,59
3/8/19,QLD,Gold Coast Seaway ,40764,11.7,21,3.8,E,26
4/8/19,QLD,Gold Coast Seaway ,40764,11.4,21.3,0,ESE,26
5/8/19,QLD,Gold Coast Seaway ,40764,12.9,21.8,0,NE,20
6/8/19,QLD,Gold Coast Seaway ,40764,11.9,22.2,0,NE,28
7/8/19,QLD,Gold Coast Seaway ,40764,13.1,23,0,NW,28
8/8/19,QLD,Gold Coast Seaway ,40764,15,25.6,1,NW,43
9/8/19,QLD,Gold Coast Seaway ,40764,13,24.7,0,WNW,67
10/8/19,QLD,Gold Coast Seaway ,40764,15.4,22,0,WNW,69
11/8/19,QLD,Gold Coast Seaway ,40764,10.1,20,0,W,57
12/8/19,QLD,Gold Coast Seaway ,40764,10.1,20.1,0,W,48
13/8/19,QLD,Gold Coast Seaway ,40764,11.6,21.7,0,ESE,30
14/8/19,QLD,Gold Coast Seaway ,40764,11.7,22.4,0,SSE,31
15/8/19,QLD,Gold Coast Seaway ,40764,12.1,22.9,0,NNE,35
16/8/19,QLD,Gold Coast Seaway ,40764,12.6,24.4,0,NNE,37
17/8/19,QLD,Gold Coast Seaway ,40764,11.1,27.3,0,NNE,31
18/8/19,QLD,Gold Coast Seaway ,40764,13.4,22.9,0,S,37
19/8/19,QLD,Gold Coast Seaway ,40764,14.7,27.3,0,W,54
20/8/19,QLD,Gold Coast Seaway ,40764,11.1,20,0,SSE,39
21/8/19,QLD,Gold Coast Seaway ,40764,8.2,26.5,0,NW,37
22/8/19,QLD,Gold Coast Seaway ,40764,12.4,27.2,0,SSE,69
23/8/19,QLD,Gold Coast Seaway ,40764,13.8,22.2,0,SE,52
24/8/19,QLD,Gold Coast Seaway ,40764,11.8,21.8,0,NNE,35
25/8/19,QLD,Gold Coast Seaway ,40764,11.8,24.9,0,NW,33
26/8/19,QLD,Gold Coast Seaway ,40764,12.3,23.8,0,E,20
27/8/19,QLD,Gold Coast Seaway ,40764,14.7,22.7,0,ENE,26
28/8/19,QLD,Gold Coast Seaway ,40764,16.6,21.9,1.2,WNW,26
29/8/19,QLD,Gold Coast Seaway ,40764,15.8,21.5,0.2,WNW,28
30/8/19,QLD,Gold Coast Seaway ,40764,13.4,22,0.2,SE,37
31/8/19,QLD,Gold Coast Seaway ,40764,11.7,21.9,0,SE,48
1/7/19,QLD,Gold Coast Seaway ,40764,13.5,22.1,0,SSE,41
2/7/19,QLD,Gold Coast Seaway ,40764,14.7,23.1,2,SE,30
3/7/19,QLD,Gold Coast Seaway ,40764,13.9,22.8,0,SE,59
4/7/19,QLD,Gold Coast Seaway ,40764,17.8,22.4,0.8,SE,70
5/7/19,QLD,Gold Coast Seaway ,40764,16.3,21.3,11.4,SE,72
6/7/19,QLD,Gold Coast Seaway ,40764,16.6,21,3.2,ESE,61
7/7/19,QLD,Gold Coast Seaway ,40764,15.8,20.4,2.4,SSE,52
8/7/19,QLD,Gold Coast Seaway ,40764,14.3,18.1,2.8,,
9/7/19,QLD,Gold Coast Seaway ,40764,13.5,21.6,,NW,20
10/7/19,QLD,Gold Coast Seaway ,40764,12.8,22.3,0,NW,35
11/7/19,QLD,Gold Coast Seaway ,40764,10.2,23.6,0,WNW,44
12/7/19,QLD,Gold Coast Seaway ,40764,10.5,25.4,0,NNW,33
13/7/19,QLD,Gold Coast Seaway ,40764,12.2,24,0,NW,52
14/7/19,QLD,Gold Coast Seaway ,40764,5.8,18.8,0,WSW,35
15/7/19,QLD,Gold Coast Seaway ,40764,9.1,21.6,0,WNW,52
16/7/19,QLD,Gold Coast Seaway ,40764,8.2,21.4,0,NW,35
17/7/19,QLD,Gold Coast Seaway ,40764,8.2,21.8,0,SSE,28
18/7/19,QLD,Gold Coast Seaway ,40764,11,21.6,0,W,37
19/7/19,QLD,Gold Coast Seaway ,40764,10.6,22.1,0,NW,28
20/7/19,QLD,Gold Coast Seaway ,40764,10.4,22.2,0,SE,30
21/7/19,QLD,Gold Coast Seaway ,40764,10.3,23.1,0,N,33
22/7/19,QLD,Gold Coast Seaway ,40764,10.7,23.6,0,NE,30
23/7/19,QLD,Gold Coast Seaway ,40764,12.6,25.8,0,NNE,30
24/7/19,QLD,Gold Coast Seaway ,40764,10.2,26.2,0,W,33
25/7/19,QLD,Gold Coast Seaway ,40764,12.2,22.7,0,SE,48
26/7/19,QLD,Gold Coast Seaway ,40764,12.7,22.5,0,N,26
27/7/19,QLD,Gold Coast Seaway ,40764,13.2,24.8,0,W,31
28/7/19,QLD,Gold Coast Seaway ,40764,13,23.2,0,SE,35
29/7/19,QLD,Gold Coast Seaway ,40764,13.1,21.6,0,ENE,26
30/7/19,QLD,Gold Coast Seaway ,40764,12.5,21.9,0,SSE,50
31/7/19,QLD,Gold Coast Seaway ,40764,13.4,21.8,0,SSE,50
1/6/19,QLD,Gold Coast Seaway ,40764,10.8,23.8,0,SE,48
2/6/19,QLD,Gold Coast Seaway ,40764,15.2,22.6,0.4,S,37
3/6/19,QLD,Gold Coast Seaway ,40764,14.8,22.1,3.4,WNW,41
4/6/19,QLD,Gold Coast Seaway ,40764,10.7,18.6,0.2,NW,54
5/6/19,QLD,Gold Coast Seaway ,40764,11,21.5,0,S,52
6/6/19,QLD,Gold Coast Seaway ,40764,11.4,22.7,0,S,37
7/6/19,QLD,Gold Coast Seaway ,40764,13.3,21.6,0,SSE,56
8/6/19,QLD,Gold Coast Seaway ,40764,15.1,19.6,1.2,SSE,31
9/6/19,QLD,Gold Coast Seaway ,40764,15.6,22.2,1.8,SE,28
10/6/19,QLD,Gold Coast Seaway ,40764,14.4,24.1,0,NNE,31
11/6/19,QLD,Gold Coast Seaway ,40764,12.9,24.8,0,SE,37
12/6/19,QLD,Gold Coast Seaway ,40764,15,24.1,0,SSE,19
13/6/19,QLD,Gold Coast Seaway ,40764,15.4,23.1,0,NW,33
14/6/19,QLD,Gold Coast Seaway ,40764,15.3,25.8,0,SE,28
15/6/19,QLD,Gold Coast Seaway ,40764,16.4,23.6,0,ESE,20
16/6/19,QLD,Gold Coast Seaway ,40764,17,21,0,N,35
17/6/19,QLD,Gold Coast Seaway ,40764,15.8,22.1,3.8,WNW,31
18/6/19,QLD,Gold Coast Seaway ,40764,11.1,22.7,0,SE,26
19/6/19,QLD,Gold Coast Seaway ,40764,12.9,22.8,0,SE,48
20/6/19,QLD,Gold Coast Seaway ,40764,14.8,21.2,0,S,44
21/6/19,QLD,Gold Coast Seaway ,40764,16.1,21.9,0,SSE,44
22/6/19,QLD,Gold Coast Seaway ,40764,12.6,20.4,0,S,44
23/6/19,QLD,Gold Coast Seaway ,40764,11,21.1,0,SSE,52
24/6/19,QLD,Gold Coast Seaway ,40764,11,19.8,0,S,52
25/6/19,QLD,Gold Coast Seaway ,40764,13.3,19.3,21.6,SE,70
26/6/19,QLD,Gold Coast Seaway ,40764,14.5,19.8,40.2,ESE,57
27/6/19,QLD,Gold Coast Seaway ,40764,14.7,21.5,2.2,SE,59
28/6/19,QLD,Gold Coast Seaway ,40764,15,21.6,13.6,SE,57
29/6/19,QLD,Gold Coast Seaway ,40764,15.9,22.2,3.6,E,50
30/6/19,QLD,Gold Coast Seaway ,40764,15.5,22.2,8.2,SW,19
1/5/19,QLD,Gold Coast Seaway ,40764,19.4,26.6,2.2,ESE,48
2/5/19,QLD,Gold Coast Seaway ,40764,20.3,26.2,4.6,E,39
3/5/19,QLD,Gold Coast Seaway ,40764,19.1,24.6,0.8,NNE,30
4/5/19,QLD,Gold Coast Seaway ,40764,20.9,23.9,0,WNW,35
5/5/19,QLD,Gold Coast Seaway ,40764,14.2,24.5,5.8,SE,30
6/5/19,QLD,Gold Coast Seaway ,40764,13.7,24.3,0,SSE,26
7/5/19,QLD,Gold Coast Seaway ,40764,14.3,25.6,0,NW,26
8/5/19,QLD,Gold Coast Seaway ,40764,13.9,27,0,NW,41
9/5/19,QLD,Gold Coast Seaway ,40764,13.9,25,0,ENE,26
10/5/19,QLD,Gold Coast Seaway ,40764,17.1,27,0,NW,46
11/5/19,QLD,Gold Coast Seaway ,40764,12.7,23,0,W,50
12/5/19,QLD,Gold Coast Seaway ,40764,11.2,24.7,0,S,50
13/5/19,QLD,Gold Coast Seaway ,40764,17.2,24.9,1.2,SE,57
14/5/19,QLD,Gold Coast Seaway ,40764,17.1,24.6,1.8,SE,46
15/5/19,QLD,Gold Coast Seaway ,40764,17.7,24.7,1.8,SE,56
16/5/19,QLD,Gold Coast Seaway ,40764,17.4,24.7,0,SE,52
17/5/19,QLD,Gold Coast Seaway ,40764,17.2,24.2,9.2,SSE,41
18/5/19,QLD,Gold Coast Seaway ,40764,17,23.8,1.8,SE,44
19/5/19,QLD,Gold Coast Seaway ,40764,16.7,24.3,3,SSE,48
20/5/19,QLD,Gold Coast Seaway ,40764,17.2,21.3,10.8,SE,43
21/5/19,QLD,Gold Coast Seaway ,40764,17.6,24.5,10.2,SSE,33
22/5/19,QLD,Gold Coast Seaway ,40764,15.8,25.1,0,SE,39
23/5/19,QLD,Gold Coast Seaway ,40764,16,24.8,0,SSE,39
24/5/19,QLD,Gold Coast Seaway ,40764,15.2,24,0,SSE,33
25/5/19,QLD,Gold Coast Seaway ,40764,15.5,23.7,0,ESE,19
26/5/19,QLD,Gold Coast Seaway ,40764,16.8,26.4,0,NW,28
27/5/19,QLD,Gold Coast Seaway ,40764,14.9,26.8,0,NW,50
28/5/19,QLD,Gold Coast Seaway ,40764,10.3,22.3,0,W,30
29/5/19,QLD,Gold Coast Seaway ,40764,10.9,22.9,0,WNW,44
30/5/19,QLD,Gold Coast Seaway ,40764,9.3,22.7,0,WNW,33
31/5/19,QLD,Gold Coast Seaway ,40764,8.2,20.2,0,W,22
1/6/20,SA,Adelaide (Kent Town) ,23090,9.3,14.4,11.8,WSW,61
2/6/20,SA,Adelaide (Kent Town) ,23090,9.7,16.5,0.4,WSW,37
3/6/20,SA,Adelaide (Kent Town) ,23090,11.8,15.6,0,SE,24
4/6/20,SA,Adelaide (Kent Town) ,23090,4.6,16.8,0,NNE,20
5/6/20,SA,Adelaide (Kent Town) ,23090,3.4,16,0,WSW,17
6/6/20,SA,Adelaide (Kent Town) ,23090,5.6,15.1,0,W,24
7/6/20,SA,Adelaide (Kent Town) ,23090,5.3,13.2,0,SSE,26
8/6/20,SA,Adelaide (Kent Town) ,23090,1.5,14.4,0,NNE,17
9/6/20,SA,Adelaide (Kent Town) ,23090,1.8,15.6,0,N,22
10/6/20,SA,Adelaide (Kent Town) ,23090,1.2,15.4,0,W,15
11/6/20,SA,Adelaide (Kent Town) ,23090,1.4,17.5,0,NNW,19
12/6/20,SA,Adelaide (Kent Town) ,23090,4.3,20.3,0,N,33
13/6/20,SA,Adelaide (Kent Town) ,23090,12.2,14.9,0,N,41
14/6/20,SA,Adelaide (Kent Town) ,23090,8.6,14.7,0,NNW,31
15/6/20,SA,Adelaide (Kent Town) ,23090,9.9,18.1,0,NW,41
16/6/20,SA,Adelaide (Kent Town) ,23090,12.5,16.5,2.4,WNW,26
17/6/20,SA,Adelaide (Kent Town) ,23090,9.6,16.9,3.4,N,19
18/6/20,SA,Adelaide (Kent Town) ,23090,11,19.1,0,NNE,39
19/6/20,SA,Adelaide (Kent Town) ,23090,12.6,16.7,0,NNE,31
20/6/20,SA,Adelaide (Kent Town) ,23090,9.8,14.8,3.2,W,50
21/6/20,SA,Adelaide (Kent Town) ,23090,10.1,14.4,15.8,WSW,41
22/6/20,SA,Adelaide (Kent Town) ,23090,9.2,14.1,13.2,WSW,43
23/6/20,SA,Adelaide (Kent Town) ,23090,10.8,13.5,10.2,WSW,24
24/6/20,SA,Adelaide (Kent Town) ,23090,10.3,,4.6,,
25/6/20,SA,Adelaide (Kent Town) ,23090,,16.3,,W,24
26/6/20,SA,Adelaide (Kent Town) ,23090,7.6,,0,,
1/5/20,SA,Adelaide (Kent Town) ,23090,10.2,16.9,6.6,WSW,57
2/5/20,SA,Adelaide (Kent Town) ,23090,12.8,17.3,5,WSW,43
3/5/20,SA,Adelaide (Kent Town) ,23090,9.4,15.5,0.2,WSW,20
4/5/20,SA,Adelaide (Kent Town) ,23090,9.3,18.5,0,W,20
5/5/20,SA,Adelaide (Kent Town) ,23090,7.8,20.1,0,N,24
6/5/20,SA,Adelaide (Kent Town) ,23090,10.2,20.7,0,N,39
7/5/20,SA,Adelaide (Kent Town) ,23090,15.8,21.4,0,WNW,46
8/5/20,SA,Adelaide (Kent Town) ,23090,12.4,19.1,0.2,W,48
9/5/20,SA,Adelaide (Kent Town) ,23090,9.6,15.8,17.2,WNW,57
10/5/20,SA,Adelaide (Kent Town) ,23090,7.6,16.7,0.4,WSW,20
11/5/20,SA,Adelaide (Kent Town) ,23090,5.9,17.8,0.2,NNW,20
12/5/20,SA,Adelaide (Kent Town) ,23090,8.3,19.2,0.2,NNW,31
13/5/20,SA,Adelaide (Kent Town) ,23090,7.6,15,0.4,S,28
14/5/20,SA,Adelaide (Kent Town) ,23090,9.7,15.5,0,ESE,20
15/5/20,SA,Adelaide (Kent Town) ,23090,4.7,16.8,0,NNE,24
16/5/20,SA,Adelaide (Kent Town) ,23090,3.5,19,0,N,19
17/5/20,SA,Adelaide (Kent Town) ,23090,4.8,20.9,0,N,20
18/5/20,SA,Adelaide (Kent Town) ,23090,8.9,22.3,0,N,33
19/5/20,SA,Adelaide (Kent Town) ,23090,11.2,22.5,0,WSW,50
20/5/20,SA,Adelaide (Kent Town) ,23090,11.6,15,4.6,NW,44
21/5/20,SA,Adelaide (Kent Town) ,23090,5.6,14.3,9.2,WSW,26
22/5/20,SA,Adelaide (Kent Town) ,23090,9.6,14.9,3,SW,26
23/5/20,SA,Adelaide (Kent Town) ,23090,10.2,16.5,3.4,S,30
24/5/20,SA,Adelaide (Kent Town) ,23090,10.8,14,0,SSE,28
25/5/20,SA,Adelaide (Kent Town) ,23090,5.8,14.8,0,E,24
26/5/20,SA,Adelaide (Kent Town) ,23090,7,16.8,0,N,35
27/5/20,SA,Adelaide (Kent Town) ,23090,10.9,17.7,0,NW,26
28/5/20,SA,Adelaide (Kent Town) ,23090,10.4,17.7,0.2,WNW,24
29/5/20,SA,Adelaide (Kent Town) ,23090,5.2,19.8,0,NNW,30
30/5/20,SA,Adelaide (Kent Town) ,23090,10.2,19.9,0.2,NNW,52
31/5/20,SA,Adelaide (Kent Town) ,23090,10.1,14.9,2.4,WNW,61
1/4/20,SA,Adelaide (Kent Town) ,23090,15.6,22.6,0,E,31
2/4/20,SA,Adelaide (Kent Town) ,23090,11.4,25.6,0,WSW,20
3/4/20,SA,Adelaide (Kent Town) ,23090,13.6,25.7,0.2,W,54
4/4/20,SA,Adelaide (Kent Town) ,23090,12.8,18.6,20.8,W,50
5/4/20,SA,Adelaide (Kent Town) ,23090,13.2,20.5,1.8,WSW,39
6/4/20,SA,Adelaide (Kent Town) ,23090,11.2,21.4,3,WSW,24
7/4/20,SA,Adelaide (Kent Town) ,23090,14.2,20.9,0,SSE,22
8/4/20,SA,Adelaide (Kent Town) ,23090,12.4,20.6,0,ESE,24
9/4/20,SA,Adelaide (Kent Town) ,23090,10.1,21.6,0,W,24
10/4/20,SA,Adelaide (Kent Town) ,23090,11.5,23.2,0,WNW,30
11/4/20,SA,Adelaide (Kent Town) ,23090,15.1,20,0,WSW,37
12/4/20,SA,Adelaide (Kent Town) ,23090,10.3,19.3,0,W,26
13/4/20,SA,Adelaide (Kent Town) ,23090,7.8,24.3,0,NW,24
14/4/20,SA,Adelaide (Kent Town) ,23090,11.4,29.4,0,W,17
15/4/20,SA,Adelaide (Kent Town) ,23090,15.1,28.8,0,NW,31
16/4/20,SA,Adelaide (Kent Town) ,23090,15.7,20.8,0,WSW,35
17/4/20,SA,Adelaide (Kent Town) ,23090,14.1,20.1,0,WSW,30
18/4/20,SA,Adelaide (Kent Town) ,23090,12.5,19.4,1.6,WSW,20
19/4/20,SA,Adelaide (Kent Town) ,23090,9.7,22.2,3,N,37
20/4/20,SA,Adelaide (Kent Town) ,23090,14.2,19.9,0.2,W,37
21/4/20,SA,Adelaide (Kent Town) ,23090,11.3,24.3,0,WNW,37
22/4/20,SA,Adelaide (Kent Town) ,23090,12.1,23.6,0,NW,24
23/4/20,SA,Adelaide (Kent Town) ,23090,12.4,20.1,0,NE,28
24/4/20,SA,Adelaide (Kent Town) ,23090,12.9,21.7,9.4,WNW,24
25/4/20,SA,Adelaide (Kent Town) ,23090,12.7,24.3,0.2,W,35
26/4/20,SA,Adelaide (Kent Town) ,23090,15.9,20,27.6,WSW,30
27/4/20,SA,Adelaide (Kent Town) ,23090,11,20.5,0.2,ENE,17
28/4/20,SA,Adelaide (Kent Town) ,23090,12.6,20.8,0,NNW,31
29/4/20,SA,Adelaide (Kent Town) ,23090,11.8,16.9,15,WSW,35
30/4/20,SA,Adelaide (Kent Town) ,23090,8.7,14.7,11.2,W,54
1/3/20,SA,Adelaide (Kent Town) ,23090,16.2,30,0,W,31
2/3/20,SA,Adelaide (Kent Town) ,23090,14.2,21.7,2.2,SE,43
3/3/20,SA,Adelaide (Kent Town) ,23090,13.1,20.3,0.2,SE,41
4/3/20,SA,Adelaide (Kent Town) ,23090,13.8,26,1.6,ESE,30
5/3/20,SA,Adelaide (Kent Town) ,23090,14.4,21.8,0,W,31
6/3/20,SA,Adelaide (Kent Town) ,23090,15.5,24,0,WSW,33
7/3/20,SA,Adelaide (Kent Town) ,23090,13.8,25.7,0,ESE,39
8/3/20,SA,Adelaide (Kent Town) ,23090,14.6,25.8,0,S,31
9/3/20,SA,Adelaide (Kent Town) ,23090,15.6,25.5,0,E,35
10/3/20,SA,Adelaide (Kent Town) ,23090,15.9,30.2,0,WSW,26
11/3/20,SA,Adelaide (Kent Town) ,23090,16.4,33.8,0,WSW,30
12/3/20,SA,Adelaide (Kent Town) ,23090,22.3,33.3,0,E,31
13/3/20,SA,Adelaide (Kent Town) ,23090,19.6,22.5,0,SE,50
14/3/20,SA,Adelaide (Kent Town) ,23090,11.8,20.9,0,ESE,44
15/3/20,SA,Adelaide (Kent Town) ,23090,11.8,23.8,0,ESE,28
16/3/20,SA,Adelaide (Kent Town) ,23090,13.7,29.3,0,N,28
17/3/20,SA,Adelaide (Kent Town) ,23090,19.6,33.6,0,N,35
18/3/20,SA,Adelaide (Kent Town) ,23090,19.6,35,0,W,31
19/3/20,SA,Adelaide (Kent Town) ,23090,25.1,32.9,0,NW,35
20/3/20,SA,Adelaide (Kent Town) ,23090,17.3,22.9,0,WSW,31
21/3/20,SA,Adelaide (Kent Town) ,23090,11.6,23.5,0,WSW,30
22/3/20,SA,Adelaide (Kent Town) ,23090,14.1,22.5,0,S,31
23/3/20,SA,Adelaide (Kent Town) ,23090,12.7,23.3,0,SE,46
24/3/20,SA,Adelaide (Kent Town) ,23090,14.1,19.8,0,ESE,37
25/3/20,SA,Adelaide (Kent Town) ,23090,13.1,21.6,0,SE,35
26/3/20,SA,Adelaide (Kent Town) ,23090,11.3,24,0,ESE,26
27/3/20,SA,Adelaide (Kent Town) ,23090,10.4,28.5,0,WSW,26
28/3/20,SA,Adelaide (Kent Town) ,23090,11.8,31.7,0,W,28
29/3/20,SA,Adelaide (Kent Town) ,23090,16.7,24.8,0.4,WSW,30
30/3/20,SA,Adelaide (Kent Town) ,23090,16,23.3,0.2,WSW,30
31/3/20,SA,Adelaide (Kent Town) ,23090,12.7,24.1,0,ESE,28
1/2/20,SA,Adelaide (Kent Town) ,23090,21.8,22.4,36,N,24
2/2/20,SA,Adelaide (Kent Town) ,23090,16.3,23.7,5.4,SW,35
3/2/20,SA,Adelaide (Kent Town) ,23090,15.9,21.8,0,SSE,35
4/2/20,SA,Adelaide (Kent Town) ,23090,13.4,24.7,0,ESE,43
5/2/20,SA,Adelaide (Kent Town) ,23090,12.8,27.3,0,SE,28
6/2/20,SA,Adelaide (Kent Town) ,23090,14.7,31.8,0,ENE,33
7/2/20,SA,Adelaide (Kent Town) ,23090,19.1,29,1.8,E,35
8/2/20,SA,Adelaide (Kent Town) ,23090,22.5,33,0,SSE,31
9/2/20,SA,Adelaide (Kent Town) ,23090,22.9,31.8,0,SE,39
10/2/20,SA,Adelaide (Kent Town) ,23090,20.1,31,0,WSW,37
11/2/20,SA,Adelaide (Kent Town) ,23090,18.3,28.6,0,WSW,41
12/2/20,SA,Adelaide (Kent Town) ,23090,18,24.9,0,SSE,33
13/2/20,SA,Adelaide (Kent Town) ,23090,17.7,30.4,0,WSW,30
14/2/20,SA,Adelaide (Kent Town) ,23090,19.5,23.8,0,WSW,33
15/2/20,SA,Adelaide (Kent Town) ,23090,17.4,22.5,0,SSE,31
16/2/20,SA,Adelaide (Kent Town) ,23090,13.6,26.5,0,S,26
17/2/20,SA,Adelaide (Kent Town) ,23090,13.9,30.6,0,W,20
18/2/20,SA,Adelaide (Kent Town) ,23090,17.9,23.2,0,WSW,48
19/2/20,SA,Adelaide (Kent Town) ,23090,15.1,22.8,0.4,S,31
20/2/20,SA,Adelaide (Kent Town) ,23090,11.9,22.5,0,SSE,33
21/2/20,SA,Adelaide (Kent Town) ,23090,13.1,24.1,0,S,35
22/2/20,SA,Adelaide (Kent Town) ,23090,13.5,27.4,0,WSW,30
23/2/20,SA,Adelaide (Kent Town) ,23090,13.7,32.9,0,W,24
24/2/20,SA,Adelaide (Kent Town) ,23090,20.9,34.7,0,W,28
25/2/20,SA,Adelaide (Kent Town) ,23090,17.2,28.4,0,WSW,35
26/2/20,SA,Adelaide (Kent Town) ,23090,17.2,23.8,0,WSW,33
27/2/20,SA,Adelaide (Kent Town) ,23090,11.9,21.3,0,WSW,33
28/2/20,SA,Adelaide (Kent Town) ,23090,15.6,23.9,0.8,WSW,35
29/2/20,SA,Adelaide (Kent Town) ,23090,12.8,28.4,0,W,20
1/1/20,SA,Adelaide (Kent Town) ,23090,13,27,0,W,31
2/1/20,SA,Adelaide (Kent Town) ,23090,14.1,32.8,0,E,30
3/1/20,SA,Adelaide (Kent Town) ,23090,22.1,42.1,0,N,39
4/1/20,SA,Adelaide (Kent Town) ,23090,19.9,24.4,0,SSE,41
5/1/20,SA,Adelaide (Kent Town) ,23090,11.8,18.9,3.2,S,35
6/1/20,SA,Adelaide (Kent Town) ,23090,13.3,27.6,0.8,W,28
7/1/20,SA,Adelaide (Kent Town) ,23090,16.2,32.7,0.2,ESE,41
8/1/20,SA,Adelaide (Kent Town) ,23090,22.1,36.6,0,ESE,35
9/1/20,SA,Adelaide (Kent Town) ,23090,23.9,42.8,0,ENE,33
10/1/20,SA,Adelaide (Kent Town) ,23090,23.2,23.3,0,WSW,33
11/1/20,SA,Adelaide (Kent Town) ,23090,13.6,24.7,1.8,SSE,39
12/1/20,SA,Adelaide (Kent Town) ,23090,14.2,31.2,0,SW,28
13/1/20,SA,Adelaide (Kent Town) ,23090,16.4,34.8,0,W,31
