Date,State,Station,Station No.,latitude,longitude,Min Temp(°C),Max Temp(°C),Rain(mm),Max Wind Dir,Max Wind Spd(km/h)
17/11/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.3,17.8,0,SSW,52
18/11/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.7,21.3,0,NW,76
19/11/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.5,18.8,0,SW,39
20/11/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.2,24.4,0,NNW,56
21/11/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,14.4,36.8,0,NW,57
22/11/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.2,22.8,0,SSE,39
23/11/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,12.6,20.2,0,W,70
24/11/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10,21.1,0,WSW,48
25/11/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.3,25.6,0,NW,54
26/11/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.5,18.8,2.6,SSE,48
27/11/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.3,20.6,0.4,NW,54
28/11/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.2,21.1,0,WNW,46
29/11/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.7,15.6,2.4,SE,44
30/11/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.9,18.2,6.6,SSE,43
1/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.5,16.5,0,SE,31
2/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5,18.9,0.2,ESE,30
3/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.6,28.2,0,N,50
4/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.2,15.5,0,SSW,56
5/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,2.9,15.4,0,N,31
6/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.1,17.5,0,SSW,44
7/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.3,17.1,1.4,WNW,43
8/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.7,14.2,0,SSW,61
9/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.1,15.3,0.8,SW,46
10/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.6,14.6,0.8,SE,37
11/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.4,12.9,4.2,ESE,31
12/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.8,13.2,0,WNW,46
13/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.5,16,0,ESE,30
14/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.9,25.1,0,NNW,46
15/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.8,12.4,1.4,ESE,28
16/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4,17.9,7,N,35
17/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.4,15.4,0,SE,37
18/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7,19.2,0,NW,67
19/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.1,14.3,1.2,WNW,63
20/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.6,18.8,0.4,WSW,72
21/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.4,22.3,0,NW,46
22/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.5,21,0,SE,37
23/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.9,23.2,0,NNW,54
24/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.7,25.4,0,NNW,33
25/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,15.9,28,0,NNW,83
26/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.7,16.8,0,NW,61
27/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.3,16.4,0,WSW,54
28/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.8,20.6,0.2,NNW,59
29/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.7,28,0,NNW,72
30/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.4,16.9,0,SSW,44
31/10/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.7,26.9,0,NNW,39
1/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.6,14.6,0,NNW,33
2/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.4,18.6,0.8,NNW,33
3/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.2,20.3,0,NNW,41
4/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.9,16.7,0,W,70
5/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.3,15.2,0,NE,44
6/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.5,11,0,E,31
7/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.2,9.9,13,S,61
8/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.7,14.9,4.2,SW,39
9/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.7,13.1,2.6,SW,54
10/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.4,17.4,0,NW,56
11/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.5,21.5,0,NW,80
12/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.7,18.1,4.8,WNW,113
14/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.6,17.4,2.6,SW,50
15/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,12.8,17.7,0,NW,63
16/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.7,11.8,4.8,WSW,80
17/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,1.4,14.8,0,NNW,48
18/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.1,17.9,0,NW,37
19/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.4,22,0,NNW,50
20/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.1,27.2,0,NNW,65
21/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,12.2,21.7,0,NW,83
22/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.4,14.4,0,NNW,48
23/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.5,15.5,0,SW,46
24/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.5,14.8,0,N,48
25/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.6,14.1,0,NNW,37
26/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.9,19.4,0,NW,46
27/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,12.2,18.9,0,NW,67
28/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.3,16.9,0,WNW,50
29/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.4,15,1.6,SW,65
30/9/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.9,15.6,0.2,SW,44
1/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.3,13.3,0,WSW,61
2/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.5,13.8,0,NW,78
3/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.8,10.8,2.4,WSW,61
4/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.1,11.4,0.2,NNW,26
5/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,2.4,13.7,0.2,NNW,44
6/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.5,17.1,0,NW,56
7/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.4,12.4,0,WNW,50
8/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,2,9.2,0,N,31
9/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,1.2,11.2,0.4,SW,65
10/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.7,8.8,14,SW,56
11/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.6,11.3,11.2,SSW,52
12/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.4,13.1,1.8,NNW,63
13/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.1,16.6,0,SSW,31
14/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.3,15.6,0,NNW,37
15/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.9,18.5,0,NW,72
16/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.9,11.4,1.2,W,44
17/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.4,15,0.6,NNW,35
18/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7,17.7,0,NNW,59
19/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.4,13.9,0.6,SW,57
20/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.5,16,3.6,W,120
21/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.8,11.6,16.8,W,93
22/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.1,10.9,21.8,SW,69
23/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,1.9,16.2,0.2,NNW,54
24/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.9,17.9,0,NW,67
25/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.7,11.5,22.8,WSW,43
26/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.6,14.8,0,NW,63
28/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.1,10.1,1.6,SSW,61
29/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,2.9,13.6,0.6,NNW,30
30/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,2.6,15.5,0,NNW,28
31/8/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.7,18.2,0,NNW,56
1/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10,17.9,1,NW,94
2/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.1,12,10,WNW,81
3/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.5,14.5,4,NNW,30
4/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.1,12.7,0,NNW,28
5/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,2.4,12.5,0,NNW,35
6/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,2.1,11.6,0,NNW,35
7/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.8,12.2,0,NW,35
8/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.2,14.5,0.8,NNW,39
9/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.4,13.9,0,NW,46
10/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.4,16.2,0,NNW,76
11/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.9,14.1,1.6,NW,70
12/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.2,9.3,7.6,NNW,57
13/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.8,9.4,3.4,NNW,59
14/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.3,10.6,5.8,W,72
15/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.5,15.7,2,WSW,74
16/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.5,13.9,0,WSW,80
17/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.7,13.3,0,WSW,67
18/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.1,11.4,7.2,NNW,54
19/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7,14.9,0.2,W,67
20/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.6,15.3,0,N,46
21/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.9,15.4,0,NW,78
22/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7,17.7,0.2,NNW,80
23/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.9,12.7,0.2,NW,57
24/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.6,13.4,0,NW,52
25/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.2,16.8,0,NW,50
26/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.6,14.6,1.2,SW,44
27/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,1.9,11.7,0,NNW,54
28/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.9,14.3,0,NW,44
29/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.9,11.5,1.4,SSW,54
30/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.7,11.4,0,SW,39
31/7/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,1.8,12.8,0,NNW,33
1/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.9,17,0,NW,33
2/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.3,10.8,0,SSW,50
3/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.6,10.2,7.2,SW,48
4/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.4,11.3,0.4,SW,35
5/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.3,14.7,0,NNW,83
6/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.4,17.1,0,SW,50
7/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.9,17,0.2,WNW,59
8/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.2,12.8,0,NNW,37
9/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.2,13.2,0,NNW,33
10/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.7,14.5,0.8,NW,57
11/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.1,17.6,1,NNW,44
12/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7,12.8,0,NW,41
13/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.6,15.6,3.2,NW,56
14/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.6,13.7,0,NNW,44
15/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.7,13.2,0,NW,35
16/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.2,12.8,0.2,NNW,28
17/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.4,12,0,NW,37
18/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.2,14.5,0,SW,48
19/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.7,10.6,2.6,SW,59
20/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.7,12.1,0,SW,43
21/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.1,11.7,3.6,SSW,46
22/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.6,10.8,0,NNW,20
23/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,1.1,12.4,0,NNW,22
24/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,1.8,10,0.2,NW,33
25/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,-0.2,9.9,0,NNW,41
26/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,2.1,14.2,0,NNW,31
27/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.9,12.7,0,NNW,46
28/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.9,18.1,0,NNW,41
29/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.1,17.8,0,N,56
30/6/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.5,15.5,0,NW,63
3/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,12.2,19.3,1.6,NW,54
4/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.1,15.3,0.2,SW,41
5/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.2,13.6,0,SE,35
6/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.4,13.1,0.2,S,37
7/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.1,16,0,NNW,31
8/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.9,16.1,0,NW,33
9/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.8,14.7,0,NNW,43
10/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.8,12.1,0.6,SW,33
11/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.3,16,0,SSW,56
12/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.1,17.8,0,WNW,44
13/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.2,19,0,NW,87
14/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.3,15.2,4.8,NNW,61
15/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.4,19.7,0,N,44
16/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.5,17.7,0,NNW,28
17/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.2,17.5,0,NW,54
18/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.9,19.2,0,WNW,43
19/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.3,15.4,0,NNW,28
20/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5,14.2,0,NNW,37
21/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.5,18.1,0.4,WNW,48
22/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10,17.5,0,NW,44
23/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.9,17.9,0.2,NNW,54
24/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.3,18.5,0,NNW,37
25/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.4,16.4,0.4,NW,57
26/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.7,14.5,0.2,NW,50
27/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.8,12.3,1.4,N,46
28/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.6,11,2.4,NW,65
29/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.1,10.1,3.8,SW,65
30/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.5,13.7,7.2,SW,76
31/5/19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.6,14.2,0,SW,44
1/6/20,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.8,13.5,3.8,NW,22
2/6/20,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.2,14.5,1.8,S,43
5/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,0.3,13.6,0,SSE,30
6/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,2.3,11.2,0,SSE,17
9/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,-2.8,12.4,0,NNW,31
10/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,-1.2,13,0,NNW,30
11/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,7.8,13.7,0,SSE,28
12/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,6.2,10.3,5,SSE,13
15/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,11,14,3,N,46
16/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,11.5,14.3,0.8,NW,57
17/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,0.5,12.3,0.6,ENE,17
18/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,-1.9,11.4,0,NW,11
19/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,1.6,17.3,0,NW,17
20/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,5.9,12,0,SSE,19
21/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,4.8,13.3,5,SSE,13
22/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,6.1,12.2,0.4,NNW,9
23/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,4.4,15.6,0,SSE,54
24/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,10.4,16.4,0.4,SSE,37
25/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,7.7,14.3,0.2,NNW,35
26/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,2,12.7,0.6,NW,20
27/6/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,-1.2,12,0,NNW,9
1/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,7.3,13.5,1.8,NW,35
2/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,7.3,16.1,0.4,S,41
3/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,3.2,14.4,0,SSE,20
4/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,2.9,19.1,0,NNW,9
5/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,3.1,16.3,0,NNW,31
6/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,7.3,17.3,0,NNW,33
7/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,10,20.3,0,N,52
8/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,11.1,16.9,4.2,NNW,43
9/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,10.4,14.4,11.2,N,50
10/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,2.1,14.4,0.8,NW,24
13/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,4.3,14.5,1.2,WNW,31
15/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,4.5,15.5,0,NNW,30
16/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,6.2,15.4,0.2,NNW,35
17/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,5.4,16.6,0,NNW,26
20/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,8.9,15.3,9.2,N,43
21/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,5.7,14.2,19.2,N,20
22/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,0.6,13.7,0,E,15
23/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,-0.4,14.9,0.2,SE,30
26/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,1.3,11.1,0,SSE,17
27/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,5.7,16,0,N,28
30/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,9.8,16.3,0.2,N,44
31/5/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,11,14.2,4.4,N,67
1/4/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,11.8,21.3,0,NNW,26
2/4/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,12.6,16.4,9.8,SSE,33
3/4/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,12.7,20,30,NNW,30
4/4/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,13.3,17,20.4,WNW,44
11/4/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,10.5,16.7,7.4,NNW,46
14/4/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,9.9,18.8,0,NNW,31
15/4/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,12.8,16.8,3,NW,17
16/4/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,13.1,18.8,5,NW,44
17/4/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,9.8,15.9,0,WSW,54
18/4/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,5.3,17.1,0,N,30
19/4/20,TAS, Launceston (Ti Tree Bend) ,91237,-41.4194,147.1222,3,18.3,0,NW,20
